out1	out2
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16568	1
16568	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16566	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
