out1	out2
16290	57
16458	38
16290	57
16569	1
16451	31
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16454	34
16467	47
16460	40
16470	50
16569	1
16569	1
16569	1
16450	30
16463	35
16569	1
16569	1
16569	1
16569	1
16457	37
16453	33
16569	1
16288	57
16569	1
16569	1
16569	1
16451	31
16487	58
16459	39
16459	39
16459	39
16459	39
16459	39
16459	39
16459	39
16459	39
16459	39
16459	39
16459	39
16459	39
16459	39
16459	39
16459	39
16459	39
16459	39
16459	39
16459	39
16459	39
16459	39
16459	39
16459	39
16459	39
16459	39
16459	39
16459	39
16459	39
16459	39
16459	39
16288	57
16569	1
16458	38
16569	1
16569	1
16359	102
16569	1
16569	1
16359	102
16569	1
16569	1
16567	1
16569	1
16359	102
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16262	57
16459	39
16463	43
16371	61
16569	1
16358	80
16451	31
16452	32
16450	30
16569	1
16569	1
16569	1
16461	41
16569	1
16520	96
16468	48
16569	1
16452	32
16569	1
16456	36
16569	1
16569	1
16569	1
16454	34
16364	98
16364	98
16451	31
16459	39
16569	1
16364	98
16364	98
16569	1
16520	68
16569	1
16569	1
16569	1
16452	32
16569	1
16463	43
16569	1
16569	1
16569	1
16364	98
16569	1
16456	36
16569	1
16569	1
16569	1
16569	1
16478	40
16569	1
3313	1
16388	57
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16451	31
16569	1
16457	34
16569	1
16487	33
16569	1
16569	1
16569	1
16569	1
16569	1
16388	57
16388	57
16285	43
16249	35
16364	98
16364	98
16569	1
16569	1
16466	46
16364	98
16569	1
16460	40
16569	1
16569	1
16364	98
16364	98
16569	1
16364	98
16569	1
16450	30
16569	1
16520	95
16459	39
16569	1
16465	45
16569	1
16569	1
16569	1
16569	1
16569	1
16461	41
16569	1
16569	1
16279	52
16569	1
16569	1
16279	52
16456	36
16456	36
16456	36
16456	36
16456	36
16456	36
16456	36
16456	36
16456	36
16456	36
16456	36
16456	36
16456	36
16456	36
16456	36
16456	36
16455	35
16569	1
16569	1
16569	1
16255	67
16019	64
16569	1
16569	1
16569	1
16107	56
16459	39
16569	1
16569	1
16569	1
16466	46
16569	1
16277	54
16277	54
16277	54
16277	54
16569	1
16454	34
16450	30
16452	32
16452	32
16452	32
16452	32
16452	32
16452	32
16452	32
16452	32
16452	32
16452	32
16452	32
16452	32
16452	32
16452	32
16452	32
16452	32
16452	32
16452	32
16452	32
16452	32
16452	32
16452	32
16452	32
16452	32
16379	86
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16379	86
16454	34
16463	43
16569	1
16569	1
16569	1
16450	30
16379	86
16569	1
16569	1
16569	1
16464	44
16466	46
16569	1
16470	45
16451	31
16569	1
16359	52
16359	52
16569	1
16569	1
16359	52
16359	52
16569	1
16458	38
16569	1
16359	52
16569	1
16569	1
16569	1
16569	1
16463	43
16465	45
16569	1
16569	1
16569	1
16569	1
16379	86
16569	1
16379	86
16569	1
16569	1
16465	45
16569	1
16569	1
16460	40
16569	1
16569	1
16379	86
16569	1
16379	86
16460	40
16379	86
16459	39
16379	86
16379	86
16569	1
16452	32
16569	1
16569	1
16569	1
16569	1
16569	1
16466	46
16106	56
16569	1
16457	37
16460	40
16569	1
16453	33
16569	1
16388	57
16456	36
16461	41
16107	56
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16019	64
16569	1
16457	37
16290	57
16569	1
16459	39
16569	1
16455	35
1	86
16520	73
16569	1
16569	1
16455	35
16569	1
16569	1
16451	31
16450	30
16569	1
16569	1
16569	1
16455	35
16569	1
16458	38
16454	34
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16464	44
16453	33
16288	57
16262	57
16569	1
16463	43
16569	1
16569	1
16264	56
16569	1
16569	1
16460	40
16569	1
16463	43
16569	1
16569	1
16107	59
16535	1
16451	31
16569	1
16569	1
16569	1
16569	1
16469	49
16469	49
16469	49
16469	49
16469	49
16469	49
16469	49
16469	49
16469	49
16469	49
16469	49
16358	49
16469	49
16456	36
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16454	34
16569	1
16569	1
16569	1
16372	61
16467	47
16569	1
16569	1
16288	57
16394	59
16372	53
16569	1
16569	1
16451	31
16569	1
16469	49
16569	1
16569	1
16455	35
16455	35
16455	35
16455	35
16455	35
16455	35
16455	35
16455	35
16455	35
16279	52
16455	35
16455	35
16455	35
16455	35
16455	35
16388	57
16455	35
16455	35
16455	35
16455	35
16455	35
16455	35
16455	35
16455	35
5322	1
16459	39
16569	1
16461	35
16453	31
16569	1
16569	1
16467	47
16388	57
16569	1
16456	36
16462	42
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16464	44
16569	1
16569	1
16569	1
16569	1
16254	40
16569	1
16459	39
16288	57
16458	38
16569	1
16569	1
16569	1
16487	1
16454	34
16461	41
16450	30
16569	1
16467	47
16451	31
16569	1
16107	59
16455	35
16569	1
16262	57
16465	45
16258	79
16569	1
16462	42
16569	1
16459	39
16569	1
16569	1
16569	1
16372	53
16381	34
16569	1
16466	46
16466	46
16466	46
16466	46
16466	46
16466	46
16466	46
16466	46
16466	46
16466	46
16466	46
16466	46
16466	46
16466	46
16466	46
16466	46
16466	46
16460	40
16564	1
16569	1
16455	35
16522	85
16466	46
16569	1
16455	35
16569	1
16262	57
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16467	47
16454	34
16569	1
16465	45
16394	59
16569	1
16569	1
16453	33
16569	1
16569	1
16569	1
16457	37
16394	59
16569	1
16569	1
16569	1
16456	36
16569	1
16569	1
16479	46
16388	57
16569	1
16569	1
16569	1
16455	35
16569	1
16367	95
16367	95
16469	49
16569	1
16365	46
16569	1
16569	1
16463	43
16450	30
16458	38
16466	46
16569	1
16467	47
16365	46
16365	46
16569	1
16569	1
16365	46
16569	1
16365	46
16365	46
16569	1
16465	45
16365	46
16365	46
16365	46
16569	1
16457	37
16536	1
16569	1
16569	1
16254	40
16569	1
16569	1
16458	38
16464	44
16569	1
16569	1
16466	46
16569	1
16569	1
16288	57
16569	1
16457	37
16569	1
16455	35
16451	31
16569	1
16371	61
16371	61
16569	1
16569	1
16569	1
16569	1
16456	36
16456	36
16569	1
16454	34
16454	34
16454	34
16454	34
16454	34
16454	34
16454	34
16454	34
16454	34
16454	34
16454	34
16454	34
16454	34
16454	34
16454	34
16454	34
16454	34
16454	34
16454	34
16454	34
16454	34
16454	34
16454	34
16454	34
16454	34
16454	34
16454	34
16454	34
16454	34
16454	34
16454	34
16454	34
16454	34
16454	34
16454	34
16107	59
16569	1
16569	1
16456	36
16569	1
16569	1
16279	52
16569	1
16569	1
16295	44
4439	1
16249	35
16569	1
16365	46
16569	1
16379	86
16388	57
16464	44
16569	1
16457	37
16249	35
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16290	57
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16466	46
16569	1
16569	1
16452	32
16372	61
16569	1
16458	38
16569	1
16372	61
16372	61
16569	1
16372	61
16454	34
16372	61
16569	1
16569	1
16569	1
16569	1
16450	30
16364	98
16569	1
16569	1
16569	1
16453	33
16569	1
16569	1
16456	36
16569	1
16332	57
16458	38
16569	1
16332	57
16569	1
16569	1
16379	86
16379	86
16379	86
16254	40
16079	105
16569	1
16450	30
16451	31
16569	1
16359	52
16569	1
16388	57
16388	57
16388	57
16262	57
16569	1
16569	1
16569	1
16569	1
16457	37
16569	1
16569	1
16569	1
16372	61
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16467	47
16467	47
16467	47
16467	47
16467	47
16467	47
16467	47
16569	1
16467	47
16467	47
16467	47
16467	47
16467	47
16467	47
16467	47
16467	47
16466	46
16467	47
16467	47
16467	47
16467	47
16467	47
16467	47
16467	47
16467	47
16467	47
16295	44
16450	30
16295	44
16569	1
16451	31
16569	1
16295	44
16569	1
16295	44
16520	44
16295	44
16569	1
16569	1
16365	46
16461	41
16463	43
16463	43
16463	43
16390	43
16463	43
16452	32
16463	43
16463	43
16463	43
16463	43
16463	43
16463	43
16463	43
16463	43
16467	43
16463	43
16463	43
16463	43
16569	1
16569	1
16388	57
16569	1
16569	1
16569	1
16569	1
16569	1
16400	52
16569	1
16467	47
16569	1
16569	1
16569	1
16569	1
16455	35
16569	1
16455	35
16569	1
16466	46
16569	1
16569	1
16569	1
16286	44
16285	43
16285	43
16285	43
3571	1
16520	98
16461	41
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16458	38
16569	1
16376	68
16535	68
16569	1
16457	37
16569	1
65	71
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16358	100
16569	1
16569	1
16569	1
16569	1
16453	33
16358	100
16520	99
16358	100
16569	1
16015	58
16467	47
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16067	43
16569	1
16254	40
16467	47
16469	49
16310	37
16569	1
16456	36
16295	44
16569	1
16569	1
16453	33
16365	46
16359	52
16388	57
16365	46
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16262	57
16569	1
16457	37
16569	1
16569	1
16453	33
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16520	67
16569	1
16569	1
16569	1
16454	34
16460	40
16460	40
16460	40
16460	40
16460	40
16460	40
16460	40
16460	40
16460	40
16460	40
16460	40
16460	40
16460	40
16460	40
16460	40
16460	40
16460	40
16460	40
16460	40
16460	40
16460	40
16460	40
16460	40
16460	40
16332	57
16460	40
16460	40
16460	40
16460	40
16460	40
16460	40
16460	40
16460	40
16460	40
16460	40
16451	31
16293	57
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16071	105
16052	105
16569	1
16569	1
16569	1
16455	35
16569	1
16450	30
16453	33
16488	64
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16450	30
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16451	31
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16104	57
16569	1
16569	1
16388	57
16569	1
16455	35
16249	35
16459	39
16450	30
16388	57
16388	57
16388	57
16388	57
16524	96
16569	1
16569	1
16458	38
16458	38
16458	38
16458	38
16458	38
16458	38
16458	38
16458	38
16458	38
16458	38
16458	38
16569	1
16458	38
16458	38
16458	38
16458	38
16458	38
16458	38
16458	38
16458	38
16458	38
16458	38
16458	38
16458	38
16458	38
16458	38
16458	38
16458	38
16458	38
16458	38
16458	38
16462	42
16462	42
16462	42
16462	42
16462	42
16462	42
16462	42
16462	42
16462	42
16462	42
16462	42
16462	42
16451	31
16462	42
16462	42
16462	42
16462	42
16462	42
16569	1
16480	56
16569	1
16453	33
16569	1
16456	36
16569	1
16569	1
16455	35
16569	1
16569	1
16372	61
16457	37
16262	57
16569	1
16569	1
16569	1
16463	43
16569	1
16569	1
16569	1
16569	1
16569	1
16450	30
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16451	31
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16455	35
16569	1
16569	1
16358	80
16358	80
16455	35
16569	1
16569	1
16569	1
16358	80
16453	33
16569	1
16458	38
16358	80
16566	1
16569	1
16520	80
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16453	33
16569	1
16569	1
16107	57
16569	1
16469	49
16569	1
16569	1
16451	31
16569	1
16569	1
16569	1
16569	1
16288	57
16569	1
16104	57
16453	33
16455	35
16457	37
16456	36
16569	1
16569	1
16569	1
16569	1
16452	32
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16456	36
16569	1
16569	1
16569	1
16365	46
16372	61
16569	1
16569	1
16569	1
16453	33
16453	33
16453	33
16453	33
16453	33
16453	33
16453	33
16453	33
16453	33
16453	33
16453	33
16453	33
16453	33
16453	33
16453	33
16453	33
16453	33
16453	33
16453	33
16453	33
16453	33
16453	33
16453	33
16453	33
16453	33
16453	33
16453	33
16453	33
16453	33
16453	33
16453	33
16453	33
16453	33
16453	33
16453	33
16372	53
16569	1
16457	37
16569	1
16569	1
16569	1
16450	30
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16460	40
16451	31
16569	1
16569	1
16458	38
16450	30
16569	1
16466	46
16569	1
1905	1
16569	1
16254	39
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16469	49
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16451	31
16451	31
16451	31
16451	31
16451	31
16451	31
16451	31
16451	31
16451	31
16451	31
16451	31
16451	31
16451	31
16451	31
16451	31
16451	31
16451	31
16451	31
16451	31
16451	31
16451	31
16451	31
16451	31
16451	31
16451	31
16451	31
16451	31
16451	31
16451	31
16451	31
16451	31
16451	31
16451	31
16451	31
16451	31
16451	31
16451	31
16451	31
16451	31
16451	31
16451	31
16451	31
16451	31
16451	31
16451	31
16451	31
16451	31
16451	31
16451	31
16451	31
16451	31
16451	31
16451	31
16451	31
16451	31
16451	31
16451	31
16451	31
16451	31
16451	31
16451	31
16451	31
16451	31
16451	31
16451	31
16451	31
16451	31
16451	31
16451	31
16451	31
16451	31
16451	31
16460	40
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16465	45
16569	1
16569	1
16394	59
16569	1
16451	31
16450	30
16569	1
16569	1
16569	1
16456	36
16566	1
16453	33
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16109	57
16372	61
16569	1
16569	1
16569	1
16569	1
16569	1
16451	31
16569	1
16569	1
16569	1
16569	1
16288	57
16364	98
16569	1
16466	46
16456	36
16569	1
16569	1
16569	1
16569	1
16453	33
16569	1
16466	46
16569	1
16569	1
16463	43
16569	1
16067	43
16453	33
16569	1
16569	1
16569	1
16569	1
16453	33
16569	1
16569	1
16569	1
16569	1
16569	1
16451	31
16262	57
16262	57
16364	98
16365	47
16381	34
16450	30
16455	35
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16269	61
16569	1
16569	1
16565	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16520	95
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16288	57
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16451	31
16453	33
16569	1
16269	108
16569	1
16379	86
16470	50
16569	1
16470	50
16470	50
16470	50
16456	36
16470	50
16470	50
16451	31
16470	50
16470	50
16468	48
16468	48
16468	48
16468	48
16468	48
16468	48
16468	48
16468	48
16569	1
16364	98
16379	86
16359	52
16464	44
16464	44
16464	44
16464	44
16464	44
16464	44
16464	44
16464	44
16464	44
16464	44
16464	44
16464	44
16464	44
16569	1
16569	1
16569	1
16067	43
16067	43
16569	1
16451	31
16470	50
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16454	34
16453	33
16520	31
16569	1
16285	43
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16364	98
16569	1
16371	61
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16190	48
16569	1
16455	35
16458	38
16569	1
16451	31
16569	1
16457	35
16457	35
16569	1
16569	1
16569	1
16569	1
16073	71
16451	31
16106	62
16458	38
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16364	98
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16455	35
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16190	48
16299	45
16107	59
16569	1
16569	1
16019	64
16569	1
16279	52
16454	34
1917	1
16450	30
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16453	33
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16464	44
16469	49
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16462	42
16458	38
16569	1
16569	1
16569	1
16569	1
16569	1
16372	61
16467	47
16457	37
16457	37
16457	37
16457	37
16457	37
16457	37
16457	37
16456	36
16457	37
16457	37
16457	37
16457	37
16457	37
16414	37
16457	37
16457	37
16457	37
16457	37
16453	33
16457	37
16457	37
16457	37
16457	37
16457	37
16457	37
16457	37
16457	37
16457	37
16457	37
16457	37
16457	37
16457	37
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16460	40
16569	1
16451	31
16569	1
16569	1
16569	1
16569	1
16457	37
16569	1
16364	98
16364	98
16364	98
16451	31
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16453	33
16569	1
16462	42
16288	57
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16462	42
16458	38
16454	34
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16379	56
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16279	52
16569	1
16465	45
16569	1
16456	36
16569	1
16569	1
16569	1
16569	1
16569	1
16470	50
16284	51
16288	57
16569	1
16458	38
16569	1
16569	1
15840	67
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16466	46
16456	36
16388	57
16262	57
16457	37
16453	33
16569	1
16569	1
16569	1
16569	1
16569	1
16463	43
16451	31
16569	1
16460	40
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16372	61
16455	35
16457	37
16387	56
16454	34
16569	1
16451	31
16569	1
16454	34
16359	102
16290	57
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16379	86
16379	86
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16465	45
16460	40
16102	56
16569	1
16569	1
16569	1
16569	1
16234	49
16569	1
16569	1
16569	1
16569	1
16569	1
16374	39
16569	1
16569	1
16295	44
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16543	1
16569	1
16569	1
16569	1
16019	64
16569	1
16569	1
16569	1
16569	1
16262	57
16457	37
16262	57
16262	57
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16453	33
16451	31
16569	1
16290	57
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16107	56
16569	1
16262	57
16569	1
16569	1
16452	32
16569	1
16569	1
16569	1
16288	57
16562	1
16262	57
16461	41
16461	41
16461	41
16461	41
16461	41
16461	41
16461	41
16461	41
16461	41
16461	41
16461	41
16461	41
16461	41
16461	41
16461	41
16461	41
16461	41
16450	30
16461	41
16569	1
16461	41
16461	41
16461	41
16461	41
16461	41
16453	33
16465	45
16465	45
16465	45
16465	45
16465	45
16465	45
16465	45
16465	45
16465	45
16465	45
16465	45
16465	45
16465	45
16465	45
16465	45
16465	45
16336	54
16465	45
16450	30
16450	30
16450	30
16451	31
16450	30
16450	30
16450	30
16450	30
16450	30
16450	30
16450	30
16450	30
16450	30
16450	30
16450	30
16450	30
16450	30
16450	30
16450	30
16450	30
16450	30
16450	30
16450	30
16450	30
16450	30
16450	30
16450	30
16450	30
16450	30
16450	30
16450	30
16450	30
16450	30
16450	30
16450	30
16450	30
16450	30
16450	30
16450	30
16450	30
16379	30
16450	30
16450	30
16450	30
16450	30
16450	30
16450	30
16450	30
16451	31
16569	1
16569	1
16379	86
16379	86
16379	86
16569	1
16569	1
16569	1
16460	31
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16381	34
16450	30
16071	105
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16452	32
16569	1
16569	1
16367	1
16332	57
16379	86
16569	1
16569	1
16569	1
16569	1
16460	40
16569	1
16457	37
16569	1
16569	1
16569	1
16569	1
16450	30
16451	31
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16458	38
16458	38
16569	1
16456	36
16569	1
16569	1
16569	1
16456	36
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16450	30
16454	34
16463	43
16569	1
16569	1
16569	1
16569	1
16373	68
16569	1
16569	1
16190	48
16388	57
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16365	46
16569	1
16569	1
16569	1
16569	1
16290	57
16569	1
16379	86
16379	86
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16364	98
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16365	46
16365	46
16569	1
16372	61
16569	1
16569	1
16569	1
16569	1
16451	31
16569	1
16569	1
16569	1
16569	1
16569	1
16450	30
16569	1
16569	1
16569	1
16107	56
16364	98
16394	59
16454	34
16569	1
16569	1
16569	1
16359	52
16569	1
16569	1
16569	1
16457	37
16458	38
16569	1
16569	1
16459	39
16365	46
16295	44
16569	1
16453	33
16381	34
16569	1
16569	1
16569	1
16569	1
16569	1
16464	44
16569	1
16358	80
16569	1
16388	57
16569	1
16368	65
16569	1
16569	1
16288	57
16455	35
16469	49
16455	35
16467	47
16510	1
16569	1
16288	57
16288	57
16569	1
16456	36
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16569	1
16359	102
16569	1
16569	1
16569	1
16262	57
16290	57
16569	1
16569	1
16569	1
16569	1
16463	43
16394	59
16394	59
16332	57
16262	57
16262	57
16262	57
16388	57
16262	57
16262	57
16262	57
16262	57
16394	59
16466	46
16569	1
16467	47
16450	30
16388	57
16565	1
16388	57
16569	1
16569	1
16358	100
16451	31
16254	40
16569	1
16569	1
16569	1
16569	1
16569	1
16295	44
16569	1
16461	41
16462	42
16569	1
16569	1
16569	1
16467	47
16569	1
16569	1
16569	1
16569	1
16464	44
16470	44
16249	35
16364	98
16569	1
16569	1
16569	1
16451	31
16569	1
16569	1
16288	57
16569	1
16569	1
16569	1
16279	52
16569	1
16466	46
16569	1
16569	1
16262	57
16262	57
16262	57
16569	1
16569	1
16459	39
16569	1
